drone_id,application,drone_size,drone_model,manufacturer,propeller_count,max_carry_weight,actual_carry_weight,payload_type,payload_description,altitude,flight_duration,distance_flown,operator_id,flight_date,battery_remaining,gps_accuracy,wind_speed,obstacles_encountered,flight_status,regulatory_approval_id,notes,overweight_flag,weight_ratio,risk_score
D1729,Traffic Monitoring,Medium,TrafficEye,SecureTech,4,6.0,2.9,Camera,Vehicle speed detection camera,82,38.0,11.0,OP014,2025-05-27,70,1.8,10.494892540886053,No,Landed Unexpectedly,REG-2026-UAV-1729,,0,0.48333333333333334,2.8139550353512086
D1730,Agricultural Spraying,Large,CropMaster,AgriDrones,8,20.0,17.8,Liquid Tank,Nutrient solution,31,33.0,10.2,OP006,2025-04-23,41,3.3,7.969286424116781,No,Aborted,REG-2026-UAV-1730,,0,0.89,2.8245044131902137
D1731,Package Delivery,Medium,FlyHigh 300,AeroCorp,4,5.0,2.6,Package,Fragile goods,71,25.0,7.2,OP008,2026-01-23,86,1.8,10.846001314690392,No,Aborted,REG-2026-UAV-1731,,0,0.52,2.4933693148332052
D1732,Package Delivery,Small,SwiftWing,DeliveryNow,4,2.0,2.539489450141134,Package,Electronics,71,18.0,6.3,OP006,2025-07-27,90,1.5,2.8,No,Aborted,REG-2026-UAV-1732,,1,1.269744725070567,1.8290759988212584
D1733,Agricultural Spraying,Large,CropMaster,AgriDrones,8,20.0,18.1,Liquid Tank,Herbicide,33,33.0,10.7,OP005,2026-09-22,42,3.4,7.811062231142644,Yes,Aborted,REG-2026-UAV-1733,,0,0.905,3.134102823612166
D1734,Package Delivery,Medium,FlyHigh 300,AeroCorp,4,5.0,2.6,Package,Fragile goods,71,25.0,7.2,OP011,2026-01-23,86,1.8,7.109313057268917,Yes,Aborted,REG-2026-UAV-1734,,0,0.52,2.3600950821028817
D1735,Agricultural Spraying,Large,CropMaster,AgriDrones,8,20.0,24.869398278650785,Liquid Tank,Insecticide,34,34.0,10.1,OP012,2025-09-23,47,3.1,7.2,Yes,Landed Unexpectedly,REG-2026-UAV-1735,,1,1.2434699139325391,3.275547276492176
D1736,Infrastructure Inspection,Medium,ViewMax 500,SkyView Inc.,4,8.0,5.6,Camera,High-res,105,51.08450035947969,13.8,OP008,2025-10-30,34,2.4,5.2,Yes,Aborted,REG-2026-UAV-1736,,0,0.7,3.061402379570958
D1737,Agricultural Spraying,Large,CropMaster,AgriDrones,8,20.0,17.5,Liquid Tank,Herbicide,33,31.0,10.2,OP002,2025-06-23,45,3.1,10.656537765459944,No,Landed Unexpectedly,REG-2026-UAV-1737,,0,0.875,3.1618163267738963
D1738,Aerial Photography,Small,SnapShot Mini,PhotoFly,4,1.0,0.4,Camera,Wide-angle lens,81,18.0,5.8,OP015,2025-04-19,94,1.2,11.01316886542758,No,Landed Unexpectedly,REG-2026-UAV-1738,,0,0.4,2.438662515608066
D1739,Package Delivery,Small,SwiftWing,DeliveryNow,4,2.0,1.2,Package,Small package,73,43.292335961800966,6.5,OP012,2026-01-19,21,1.4,2.9,No,Landed Unexpectedly,REG-2026-UAV-1739,,0,0.6,2.0951016623301624
D1740,Agricultural Spraying,Large,CropMaster,AgriDrones,8,20.0,24.933751675772186,Liquid Tank,Herbicide,31,33.0,9.5,OP015,2026-01-13,40,3.3,7.9,Yes,Landed Unexpectedly,REG-2026-UAV-1740,,1,1.2466875837886093,3.3691546273850275
D1741,Environmental Monitoring,Small,AirProbe 1,EnviroTech,4,2.0,2.231337821299326,Sensor,Ozone sensor,32,27.0,6.0,OP001,2025-05-09,90,1.4,2.6,No,Aborted,REG-2026-UAV-1741,,1,1.115668910649663,1.639219739328339
D1742,Product Photography,Small,StudioShot,PhotoFly,4,1.0,1.1682242832027263,Camera,High-resolution camera for product showcasing,50,15.0,3.0,OP001,2025-03-05,98,0.8,1.9,No,Landed Unexpectedly,REG-2026-UAV-1742,Taking aerial product shots for advertising,1,1.1682242832027263,1.456621273476208
D1743,Infrastructure Inspection,Medium,ViewMax 500,Inspecta X,4,8.0,5.5,Camera,Thermal imaging camera,109,37.0,11.8,OP015,2025-05-16,64,2.2,8.844794729132355,No,Aborted,REG-2026-UAV-1743,,0,0.6875,2.711030029990631
D1744,Agricultural Spraying,Large,CropMaster,AgriDrones,8,20.0,25.457400078117534,Liquid Tank,Fungicide,26,32.0,9.5,OP014,2025-09-07,42,3.2,7.7,Yes,Landed Unexpectedly,REG-2026-UAV-1744,,1,1.2728700039058767,3.345778874772466
D1745,Agricultural Spraying,Large,CropMaster,AgriDrones,8,20.0,17.5,Liquid Tank,Nutrient solution,32,31.0,10.8,OP004,2025-05-23,44,3.4,7.698829824942848,No,Landed Unexpectedly,REG-2026-UAV-1745,,0,0.875,2.8470155432880317
D1746,Infrastructure Inspection,Medium,ViewMax 500,Inspecta X,4,8.0,10.214760329425694,Camera,High-resolution still camera,107,37.0,12.5,OP006,2025-05-16,65,2.4,5.8,Yes,Landed Unexpectedly,REG-2026-UAV-1746,,1,1.2768450411782117,2.94312331168778
D1747,Infrastructure Inspection,Medium,ViewMax 500,SkyView Inc.,4,8.0,5.1,Camera,Infrared,104,38.0,13.2,OP013,2026-02-19,69,2.2,7.6437462113824814,Yes,Aborted,REG-2026-UAV-1747,,0,0.6375,2.8359849979876985
D1748,Package Delivery,Small,SwiftWing,DeliveryNow,4,2.0,1.2,Package,Small package,73,16.0,6.5,OP009,2025-07-03,90,1.4,9.864856730477552,No,Aborted,REG-2026-UAV-1748,,0,0.6,2.4404057825297842
D1749,Surveying,Medium,MapMaker Z,GeoSurv,6,10.0,6.5,LiDAR System,Compact LiDAR unit,75,33.0,7.0,OP001,2025-05-06,81,1.2,7.644103170467393,Yes,Aborted,REG-2026-UAV-1749,,0,0.65,2.534468567379208
D1750,Aerial Photography,Small,SnapShot Mini,PhotoFly,4,1.0,0.8,Camera,Wide angle,86,20.0,5.8,OP012,2025-11-17,93,1.1,9.871442102156303,No,Landed Unexpectedly,REG-2026-UAV-1750,,0,0.8,2.3014666169318367
D1751,Aerial Photography,Small,SnapShot Mini,PhotoFly,4,1.0,0.4,Camera,Zoom lens,84,19.0,5.2,OP001,2025-06-30,95,1.2,10.185037441756792,No,Aborted,REG-2026-UAV-1751,,0,0.4,2.207743879766653
D1752,Infrastructure Inspection,Medium,ViewMax 500,Inspecta X,4,8.0,8.498993706987333,Camera,Zoom lens camera,105,40.0,13.0,OP013,2025-04-02,63,2.0,5.1,Yes,Aborted,REG-2026-UAV-1752,,1,1.0623742133734166,2.8234532735688087
D1753,Package Delivery,Small,SwiftWing,DeliveryNow,4,2.0,1.3,Package,Clothing,73,42.70064385326729,6.1,OP013,2025-10-07,34,1.4,2.7,No,Landed Unexpectedly,REG-2026-UAV-1753,,0,0.65,2.0532300543548567
D1754,Aerial Photography,Small,SnapShot Mini,PhotoFly,4,1.0,0.3,Camera,Zoom lens,81,45.46274585885325,5.2,OP005,2025-10-28,31,1.2,2.1,No,Landed Unexpectedly,REG-2026-UAV-1754,,0,0.3,1.84099440769909
D1755,Infrastructure Inspection,Medium,ViewMax 500,Inspecta X,4,8.0,4.8,Camera,High-resolution still camera,106,49.92537603092979,12.8,OP010,2025-05-16,23,2.5,5.9,Yes,Landed Unexpectedly,REG-2026-UAV-1755,,0,0.6,3.149161358685642
D1756,Aerial Photography,Small,SnapShot Mini,PhotoFly,4,1.0,0.3,Camera,ND filter,82,17.0,5.5,OP005,2025-12-07,97,1.1,10.585332580589007,No,Aborted,REG-2026-UAV-1756,,0,0.3,2.1272992732746463
D1757,Aerial Photography,Small,SnapShot Mini,PhotoFly,4,1.0,0.2,Camera,Action camera,83,17.0,5.9,OP005,2025-04-25,99,1.0,9.226115714008461,No,Landed Unexpectedly,REG-2026-UAV-1757,,0,0.2,1.9516468029732463
D1758,Infrastructure Inspection,Medium,ViewMax 500,SkyView Inc.,4,8.0,5.4,Camera,Visual,105,40.74170557661849,13.2,OP010,2025-12-09,23,2.3,5.5,Yes,Aborted,REG-2026-UAV-1758,,0,0.675,3.0681944498630713
D1759,Infrastructure Inspection,Medium,ViewMax 500,Inspecta X,4,8.0,5.5,Camera,High-resolution camera,110,64.82042097497676,13.0,OP006,2025-05-31,28,2.2,5.3,Yes,Landed Unexpectedly,REG-2026-UAV-1759,,0,0.6875,3.0495931090537134
D1760,Infrastructure Inspection,Medium,ViewMax 500,Inspecta X,4,8.0,4.7,Camera,High-resolution still camera,105,44.130098483446254,12.8,OP008,2025-04-26,28,2.4,5.9,Yes,Aborted,REG-2026-UAV-1760,,0,0.5875,3.022134775313191
D1761,Agricultural Spraying,Large,CropMaster,AgriDrones,8,20.0,17.8,Liquid Tank,Fungicide,34,34.0,10.2,OP003,2026-02-10,45,3.4,8.554511080969675,Yes,Landed Unexpectedly,REG-2026-UAV-1761,,0,0.89,3.231003903701455
D1762,Package Delivery,Medium,FlyHigh 300,AeroCorp,4,5.0,2.2,Package,Documents,69,24.0,7.9,OP009,2026-02-08,87,1.8,8.348300516598778,Yes,Landed Unexpectedly,REG-2026-UAV-1762,,0,0.44000000000000006,2.4542822239413447
D1763,Package Delivery,Small,SwiftWing,DeliveryNow,4,2.0,1.3,Package,Electronics,71,17.0,5.9,OP013,2026-09-24,92,1.5,8.361127485206756,Yes,Aborted,REG-2026-UAV-1763,,0,0.65,2.439029322446344
D1764,Aerial Photography,Small,SnapShot Mini,PhotoFly,4,1.0,0.8,Camera,Time-lapse camera,85,22.0,6.8,OP001,2025-05-22,92,1.2,11.092146149093676,No,Aborted,REG-2026-UAV-1764,,0,0.8,2.6682900881876477
D1765,Construction Site Survey,Medium,SiteScan,GeoSurv,6,11.0,13.533831990542293,"Camera, GPS","High-resolution camera, GPS for site mapping",55,30.0,8.0,OP004,2025-03-12,81,1.4,2.8,No,Landed Unexpectedly,REG-2026-UAV-1765,Surveying progress on a construction project,1,1.2303483627765721,2.080712489626672
D1766,Agricultural Spraying,Large,CropMaster,AgriDrones,8,20.0,17.5,Liquid Tank,Insecticide,33,41.27838453605252,10.2,OP009,2026-09-30,28,3.1,7.4,Yes,Aborted,REG-2026-UAV-1766,,0,0.875,3.2723546046871235
D1767,Package Delivery,Small,SwiftWing,DeliveryNow,4,2.0,1.3,Package,Clothing,73,55.09488632373469,6.1,OP015,2026-01-11,31,1.4,2.7,No,Aborted,REG-2026-UAV-1767,,0,0.65,2.078001511009155
D1768,Infrastructure Inspection,Medium,ViewMax 500,SkyView Inc.,4,8.0,8.628975276131811,Camera,Zoom,106,42.0,13.9,OP014,2026-03-07,62,2.5,5.7,Yes,Landed Unexpectedly,REG-2026-UAV-1768,,1,1.0786219095164764,2.879529116713754
D1769,Aerial Photography,Small,SnapShot Mini,PhotoFly,4,1.0,0.4,Camera,ND filters,82,18.0,6.1,OP008,2025-05-09,97,1.1,9.78118254477771,No,Landed Unexpectedly,REG-2026-UAV-1769,,0,0.4,2.1097209953827565
D1770,Infrastructure Inspection,Medium,ViewMax 500,SkyView Inc.,4,8.0,4.7,Sensor,Vibration,109,40.0,12.5,OP010,2025-11-03,68,2.2,8.105125002425964,No,Landed Unexpectedly,REG-2026-UAV-1770,,0,0.5875,2.5800281985018203
D1771,Agricultural Spraying,Large,CropMaster,AgriDrones,8,20.0,18.8,Liquid Tank,Insecticide,29,32.0,9.2,OP009,2025-11-22,40,3.4,8.629123167329464,Yes,Landed Unexpectedly,REG-2026-UAV-1771,,0,0.9400000000000001,3.2377416190476644
D1772,Infrastructure Inspection,Medium,ViewMax 500,SkyView Inc.,4,8.0,5.4,Camera,Visual,105,40.0,13.2,OP001,2025-06-16,64,2.3,6.280630049286662,Yes,Aborted,REG-2026-UAV-1772,,0,0.675,2.748680567770803
D1773,Package Delivery,Small,SwiftWing,DeliveryNow,4,2.0,1.4,Package,Gift,70,19.0,6.1,OP009,2026-01-27,94,1.5,12.208628558094626,No,Aborted,REG-2026-UAV-1773,,0,0.7,2.6978049006741633
D1774,Package Delivery,Small,SwiftWing,DeliveryNow,4,2.0,1.1,Package,Electronics,70,18.0,6.1,OP003,2025-12-10,93,1.5,10.893349783362824,No,Aborted,REG-2026-UAV-1774,,0,0.55,2.3976415146904624
D1775,Package Delivery,Medium,FlyHigh 300,AeroCorp,4,5.0,2.9,Package,Documents,71,54.967310057977436,8.2,OP011,2025-04-28,25,2.0,3.6,No,Landed Unexpectedly,REG-2026-UAV-1775,,0,0.58,2.3059105995700966
D1776,Crop Monitoring,Small,Agri Scout,AgriDrones,4,1.5,1.6270767473986938,Camera,Multispectral camera for plant health analysis,45,22.0,7.0,OP012,2025-03-17,80,1.0,3.3,No,Landed Unexpectedly,REG-2026-UAV-1776,Assessing crop health in a small farm,1,1.0847178315991293,1.8846493877826533
D1777,Package Delivery,Medium,FlyHigh 300,AeroCorp,4,5.0,2.2,Package,Electronics accessories,71,23.0,7.1,OP010,2025-05-08,87,1.8,8.271607826415398,No,Aborted,REG-2026-UAV-1777,,0,0.44000000000000006,2.185470175408327
D1778,Infrastructure Inspection,Medium,ViewMax 500,SkyView Inc.,4,8.0,4.8,Sensor,Gas,108,39.0,12.1,OP009,2025-06-12,69,2.2,8.232569824322718,Yes,Aborted,REG-2026-UAV-1778,,0,0.6,2.871279447519298
D1779,Agricultural Spraying,Large,CropMaster,AgriDrones,8,20.0,23.649957614632093,Liquid Tank,Herbicide,32,31.0,10.5,OP001,2026-02-18,41,3.1,7.4,Yes,Aborted,REG-2026-UAV-1779,,1,1.1824978807316047,3.263205757108259
D1780,Package Delivery,Medium,FlyHigh 300,AeroCorp,4,5.0,2.2,Package,Electronics accessories,71,23.0,7.1,OP001,2025-05-08,87,1.8,9.469421293567716,Yes,Aborted,REG-2026-UAV-1780,,0,0.44000000000000006,2.4912930143626535
D1781,Infrastructure Inspection,Medium,ViewMax 500,SkyView Inc.,4,8.0,4.7,Sensor,Pressure,110,41.0,12.5,OP009,2025-09-16,68,2.3,10.974411868379796,No,Landed Unexpectedly,REG-2026-UAV-1781,,0,0.5875,2.9276243285180072
D1782,Emergency Response,Large,FirstResponder,RescueFly,8,13.0,6.2,First Aid Kit,Basic medical supplies,138,52.15001234494007,12.0,OP011,2025-05-30,25,2.8,5.8,Yes,Landed Unexpectedly,REG-2026-UAV-1782,,0,0.47692307692307695,2.9368586383726685
D1783,Power Line Inspection,Medium,VoltGuard,SkyView Inc.,6,9.0,5.1,Camera,UV inspection camera,102,43.07508237809364,16.0,OP014,2025-05-21,19,2.7,6.9,Yes,Aborted,REG-2026-UAV-1783,,0,0.5666666666666667,3.445562320634178
D1784,Agricultural Spraying,Large,CropMaster,AgriDrones,8,20.0,17.1,Liquid Tank,Insecticide,34,61.14010907474767,10.1,OP006,2026-01-21,20,3.1,7.2,Yes,Aborted,REG-2026-UAV-1784,,0,0.8550000000000001,3.387694934600097
D1785,Agricultural Spraying,Large,CropMaster,AgriDrones,8,20.0,18.9,Liquid Tank,Fungicide,27,50.09744660425309,9.8,OP004,2026-02-22,32,3.5,7.7,Yes,Landed Unexpectedly,REG-2026-UAV-1785,,0,0.945,3.206735975261686
D1786,Package Delivery,Medium,FlyHigh 300,AeroCorp,4,5.0,2.6,Package,Electronics,67,47.657837469455316,7.2,OP007,2025-11-12,23,1.8,3.2,No,Aborted,REG-2026-UAV-1786,,0,0.52,2.1458923381059503
D1787,Aerial Photography,Small,SnapShot Mini,PhotoFly,4,1.0,1.1616048791003957,Camera,Telephoto,84,17.0,5.3,OP005,2025-08-17,97,1.3,2.2,No,Landed Unexpectedly,REG-2026-UAV-1787,,1,1.1616048791003957,1.5729864577938755
D1788,Aerial Photography,Small,SnapShot Mini,PhotoFly,4,1.0,0.4,Camera,ND filters,82,18.0,6.1,OP010,2025-05-09,97,1.1,8.878478307838975,Yes,Landed Unexpectedly,REG-2026-UAV-1788,,0,0.4,2.298615502170963
D1789,Infrastructure Inspection,Medium,ViewMax 500,SkyView Inc.,4,8.0,5.4,Camera,Zoom,106,42.0,13.9,OP014,2026-03-07,62,2.5,9.208223325444227,Yes,Landed Unexpectedly,REG-2026-UAV-1789,,0,0.675,3.1893576278376425
D1790,Aerial Photography,Small,SnapShot Mini,PhotoFly,4,1.0,0.5,Camera,Standard lens,86,62.241300825439154,7.0,OP007,2025-05-27,22,1.2,2.2,No,Aborted,REG-2026-UAV-1790,,0,0.5,2.0576688255457216
D1791,Aerial Photography,Small,SnapShot Mini,PhotoFly,4,1.0,1.1425130836685637,Camera,Zoom lens,84,19.0,5.2,OP008,2025-12-23,95,1.2,2.3,No,Landed Unexpectedly,REG-2026-UAV-1791,,1,1.1425130836685637,1.6192831588620449
D1792,Infrastructure Inspection,Medium,ViewMax 500,SkyView Inc.,4,8.0,5.4,Camera,Visual,105,40.0,13.2,OP008,2025-12-09,64,2.3,7.375409788708519,Yes,Landed Unexpectedly,REG-2026-UAV-1792,,0,0.675,2.9613538507273702
D1793,Pipeline Inspection,Large,PipePatrol,SkyView Inc.,6,14.0,7.0,"Camera, Sensor","Infrared camera, gas leak detector",40,44.17150504246882,18.0,OP001,2025-03-09,16,2.3,6.8,Yes,Landed Unexpectedly,REG-2026-UAV-1793,Inspecting oil and gas pipelines,0,0.5,3.372788924483224
D1794,Agricultural Spraying,Large,CropMaster,AgriDrones,8,20.0,19.1,Liquid Tank,Herbicide,30,41.1194612626167,10.8,OP008,2025-11-14,18,3.3,7.5,Yes,Aborted,REG-2026-UAV-1794,,0,0.9550000000000001,3.47926056112387
D1795,Surveying,Medium,MapMaker Z,GeoSurv,6,10.0,7.3,GPS,High-precision GPS module,60,38.0,8.0,OP006,2025-04-06,79,1.4,12.233222169967732,No,Aborted,REG-2026-UAV-1795,,0,0.73,2.826554039680119
D1796,Package Delivery,Medium,FlyHigh 300,AeroCorp,4,5.0,2.1,Package,Documents,73,22.0,7.1,OP004,2025-05-18,88,2.0,10.08619690857166,No,Aborted,REG-2026-UAV-1796,,0,0.42000000000000004,2.431767771486038
D1797,Wind Turbine Inspection,Large,BladeChecker,AeroCorp,6,16.0,9.0,Camera,High-resolution camera for blade damage assessment,160,65.0,20.0,OP013,2025-03-13,45,3.2,6.02348636606421,Yes,Landed Unexpectedly,REG-2026-UAV-1797,Inspecting wind turbine blades,0,0.5625,3.235117162240174
D1798,Package Delivery,Small,SwiftWing,DeliveryNow,4,2.0,1.5,Package,Medicine,72,47.78043737658484,5.2,OP014,2025-04-21,25,1.4,2.8,No,Aborted,REG-2026-UAV-1798,,0,0.75,2.163345983205688
D1799,Agricultural Spraying,Large,CropMaster,AgriDrones,8,20.0,17.8,Liquid Tank,Insecticide,32,33.0,10.5,OP012,2025-11-10,45,3.3,8.120227373084417,Yes,Landed Unexpectedly,REG-2026-UAV-1799,,0,0.89,3.1412481125436282
D1800,Agricultural Spraying,Large,CropMaster,AgriDrones,8,20.0,18.8,Liquid Tank,Fungicide,28,32.0,9.5,OP008,2025-12-12,42,3.2,6.762623939892466,Yes,Landed Unexpectedly,REG-2026-UAV-1800,,0,0.9400000000000001,2.9837715738033666
D1801,Power Line Inspection,Medium,VoltGuard,SkyView Inc.,6,9.0,10.471503647691259,"Camera, Sensor",Infrared and ultraviolet camera,108,56.0,14.0,OP003,2025-05-26,57,2.9,7.2,Yes,Landed Unexpectedly,REG-2026-UAV-1801,,1,1.1635004052990288,3.2794316277532407
D1802,Traffic Monitoring,Medium,TrafficEye,SecureTech,4,6.0,2.9,Camera,Vehicle speed detection camera,82,38.0,11.0,OP013,2025-05-27,70,1.8,8.202764837891804,No,Landed Unexpectedly,REG-2026-UAV-1802,,0,0.48333333333333334,2.464478308887158
D1803,Search and Rescue,Large,Guardian SR,RescueFly,8,12.0,12.682610159608398,"Camera, Beacon","Enhanced thermal camera, strobe light",140,55.0,20.0,OP004,2025-02-26,70,3.0,5.8,Yes,Aborted,REG-2026-UAV-1803,Night search operation,1,1.0568841799673665,3.1707854342712807
D1804,Wildlife Monitoring,Small,NatureWatch,EnviroTech,4,1.5,0.7,Camera,Low-light camera for observing wildlife,100,43.394726176598425,15.0,OP015,2025-03-07,25,1.9,4.1,Yes,Aborted,REG-2026-UAV-1804,Monitoring animal populations in a nature reserve,0,0.4666666666666666,2.985544781798115
D1805,Warehouse Inventory,Small,StockChecker,InventoryAI,4,3.0,1.5,Scanner,Barcode and RFID scanner,15,40.77389477298359,4.0,OP006,2025-03-29,28,0.9,1.5,No,Landed Unexpectedly,REG-2026-UAV-1805,Indoor inventory management,0,0.5,1.7714808530641937
D1806,Infrastructure Inspection,Medium,ViewMax 500,SkyView Inc.,4,8.0,4.8,Sensor,Gas,108,49.88585669982286,12.1,OP011,2025-06-12,24,2.2,5.1,Yes,Landed Unexpectedly,REG-2026-UAV-1806,,0,0.6,2.8944930878120956
D1807,Agricultural Spraying,Large,CropMaster,AgriDrones,8,20.0,19.5,Liquid Tank,Growth regulator,25,52.19627992981016,10.0,OP007,2025-06-01,29,3.6,8.1,Yes,Landed Unexpectedly,REG-2026-UAV-1807,,0,0.975,3.3791280117266314
D1808,Aerial Photography,Small,SnapShot Mini,PhotoFly,4,1.0,0.4,Camera,ND filter,88,17.0,5.2,OP004,2025-07-24,99,1.1,11.677401181911637,No,Landed Unexpectedly,REG-2026-UAV-1808,,0,0.4,2.3765261224020113
D1809,Delivery to Remote Area,Medium,LongHaul 400,DeliveryNow,6,10.0,11.437008919454492,Package,Emergency rations,67,54.0,27.0,OP004,2025-05-26,61,2.5,5.0,No,Aborted,REG-2026-UAV-1809,,1,1.1437008919454492,3.094827431483437
D1810,Agricultural Spraying,Large,CropMaster,AgriDrones,8,20.0,22.0,Liquid Tank,Water for irrigation testing,30,55.07357191198654,9.0,OP007,2025-05-03,20,3.3,7.5,Yes,Aborted,REG-2026-UAV-1810,"Overweight, aborted takeoff",1,1.1,3.4117312369379627
D1811,Emergency Response,Large,FirstResponder,RescueFly,8,13.0,6.2,First Aid Kit,Basic medical supplies,138,47.0,12.0,OP006,2025-05-30,58,2.8,12.420065816052322,No,Landed Unexpectedly,REG-2026-UAV-1811,,0,0.47692307692307695,3.1973716194463666
D1812,Package Delivery,Medium,FlyHigh 300,AeroCorp,4,5.0,2.6,Package,Fragile goods,71,43.789607321747,7.2,OP013,2026-01-23,29,1.8,3.5,No,Aborted,REG-2026-UAV-1812,,0,0.52,2.096356108075481
D1813,Aerial Photography,Small,SnapShot Mini,PhotoFly,4,1.0,0.6,Camera,Zoom,85,20.0,5.9,OP011,2025-12-03,94,1.3,12.35371076838624,No,Aborted,REG-2026-UAV-1813,,0,0.6,2.590211190278304
D1814,Agricultural Spraying,Large,CropMaster,AgriDrones,8,20.0,17.6,Liquid Tank,Fungicide,33,33.0,10.5,OP008,2026-01-05,46,3.3,9.430381473448184,Yes,Landed Unexpectedly,REG-2026-UAV-1814,,0,0.8800000000000001,3.3046406221338427
D1815,Crop Monitoring,Small,Agri Scout,AgriDrones,4,1.5,0.8,Camera,Multispectral camera for plant health analysis,45,22.0,7.0,OP001,2025-03-17,80,1.0,10.16128765574488,No,Aborted,REG-2026-UAV-1815,,0,0.5333333333333333,2.4722290149046176
D1816,Infrastructure Inspection,Medium,ViewMax 500,Inspecta X,4,8.0,8.893814853335172,Camera,Zoom lens camera,105,40.0,13.0,OP010,2025-04-02,63,2.0,5.1,Yes,Aborted,REG-2026-UAV-1816,,1,1.1117268566668965,2.8933526428626326
D1817,Film Production,Large,CineDrone X,FilmCraft,8,18.0,10.0,Camera,Professional cinema camera with gimbal,60,47.55833123378734,7.0,OP013,2025-03-27,17,2.0,4.2,No,Aborted,REG-2026-UAV-1817,Filming aerial shots for a movie,0,0.5555555555555556,2.402818203172182
D1818,Delivery to Remote Area,Medium,LongHaul 400,DeliveryNow,6,10.0,3.6,Package,Emergency rations,67,54.0,27.0,OP011,2025-05-26,61,2.5,8.473119183524359,No,Landed Unexpectedly,REG-2026-UAV-1818,,0,0.36,3.11626318191733
D1819,Agricultural Spraying,Large,CropMaster,AgriDrones,8,20.0,17.5,Liquid Tank,Herbicide,33,34.0,10.1,OP007,2026-03-02,47,3.1,9.212239894173567,No,Aborted,REG-2026-UAV-1819,,0,0.875,2.9519064803891544
D1820,Crop Monitoring,Small,Agri Scout,AgriDrones,4,1.5,0.8,Camera,Multispectral camera for plant health analysis,45,22.0,7.0,OP012,2025-03-17,80,1.0,12.332086929332036,No,Landed Unexpectedly,REG-2026-UAV-1820,,0,0.5333333333333333,2.797846747202734
D1821,Surveying,Medium,MapMaker Z,GeoSurv,6,10.0,7.3,GPS,High-precision GPS module,60,38.0,8.0,OP007,2025-04-06,79,1.4,7.215469636606777,Yes,Aborted,REG-2026-UAV-1821,,0,0.73,2.577303001089018
D1822,Agricultural Spraying,Large,CropMaster,AgriDrones,8,20.0,17.5,Liquid Tank,Herbicide,33,43.76303729158534,10.1,OP011,2025-11-02,17,3.1,7.1,Yes,Landed Unexpectedly,REG-2026-UAV-1822,,0,0.875,3.3655159563792423
D1823,Package Delivery,Medium,FlyHigh 300,AeroCorp,4,5.0,2.9,Package,Consumer goods,67,50.044470016358105,7.3,OP007,2025-12-22,18,1.7,3.2,No,Landed Unexpectedly,REG-2026-UAV-1823,,0,0.58,2.298514765509152
D1824,Aerial Photography,Small,SnapShot Mini,PhotoFly,4,1.0,0.6,Camera,Standard lens,85,55.58514895398601,5.7,OP007,2025-11-25,32,1.1,2.1,No,Aborted,REG-2026-UAV-1824,,0,0.6,2.000455803412096
D1825,Package Delivery,Medium,FlyHigh 300,AeroCorp,4,5.0,2.2,Package,Documents,69,24.0,7.9,OP010,2026-02-08,87,1.8,8.172311679386045,Yes,Aborted,REG-2026-UAV-1825,,0,0.44000000000000006,2.4268700970294588
D1826,Wind Turbine Inspection,Large,BladeChecker,AeroCorp,6,16.0,9.0,Camera,High-resolution camera for blade damage assessment,160,40.986488322272486,20.0,OP014,2025-03-13,22,3.2,8.5,Yes,Aborted,REG-2026-UAV-1826,Inspecting wind turbine blades,0,0.5625,3.642874417661629
D1827,Aerial Photography,Small,SnapShot Mini,PhotoFly,4,1.0,0.7,Camera,Telephoto lens,87,20.0,6.1,OP010,2025-05-15,95,1.3,10.215122919788316,No,Aborted,REG-2026-UAV-1827,,0,0.7,2.407999636167
D1828,Agricultural Spraying,Large,CropMaster,AgriDrones,8,20.0,18.2,Liquid Tank,Herbicide,28,58.05358088639765,9.8,OP008,2025-07-17,16,3.5,7.6,Yes,Aborted,REG-2026-UAV-1828,,0,0.9099999999999999,3.4553687005222775
D1829,Agricultural Spraying,Large,CropMaster,AgriDrones,8,20.0,19.5,Liquid Tank,Growth regulator,25,40.94953908224634,10.0,OP009,2025-06-01,26,3.6,8.1,Yes,Aborted,REG-2026-UAV-1829,,0,0.975,3.3537859344601677
D1830,Infrastructure Inspection,Medium,ViewMax 500,SkyView Inc.,4,8.0,5.1,Camera,Visual,104,43.12052034917121,13.5,OP009,2025-10-14,21,2.3,5.1,Yes,Landed Unexpectedly,REG-2026-UAV-1830,,0,0.6375,3.0319527594288136
D1831,Agricultural Spraying,Large,CropMaster,AgriDrones,8,20.0,18.2,Liquid Tank,Insecticide,30,34.0,11.0,OP002,2025-05-28,40,3.4,6.965186488879749,Yes,Aborted,REG-2026-UAV-1831,,0,0.9099999999999999,3.1226610572540245
